created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,person_role__caucus,person_role__congress_numbers,person_role__current,person_role__description,person_role__district,person_role__enddate,person_role__id,person_role__leadership_title,person_role__party,person_role__person,person_role__phone,person_role__role_type,person_role__role_type_label,person_role__senator_class,person_role__senator_rank,person_role__startdate,person_role__state,person_role__title,person_role__title_long,person_role__website,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2014-12-11T21:37:00,30539431,444750,-,Nay,116058,B001270,1953-10-03,62502,Karen,female,Female,412404,Bass,https://www.govtrack.us/congress/members/karen_bass/412404,,Rep. Karen Bass [D-CA37],,,N00031877,28963,"Bass, Karen (Rep.) [D-CA37]",RepKarenBass,RepKarenBass,,[113],True,Representative for California's 37th congressional district,37,2015-01-03,43003,,Democrat,412404,202-225-7084,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://bass.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539407,444749,+,Yea,116058,T000470,1956-11-09,60384,Scott,male,Male,412405,Tipton,https://www.govtrack.us/congress/members/scott_tipton/412405,R.,Rep. Scott Tipton [R-CO3],,,N00027509,65403,"Tipton, Scott (Rep.) [R-CO3]",RepTipton,RepScottTipton,,[113],True,Representative for Colorado's 3rd congressional district,3,2015-01-03,43004,,Republican,412405,202-225-4761,representative,Representative,,,2013-01-03,CO,Rep.,Representative,http://tipton.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539277,444749,+,Yea,116058,G000562,1974-08-22,623308,Cory,male,Male,412406,Gardner,https://www.govtrack.us/congress/members/cory_gardner/412406,,Rep. Cory Gardner [R-CO4],,,N00030780,30004,"Gardner, Cory (Rep.) [R-CO4]",RepCoryGardner,CongressmanGardner,,[113],True,Representative for Colorado's 4th congressional district,4,2015-01-03,43005,,Republican,412406,202-225-4676,representative,Representative,,,2013-01-03,CO,Rep.,Representative,http://gardner.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539235,444749,+,Yea,116058,C001083,1956-05-20,94948,John,male,Male,412407,Carney,https://www.govtrack.us/congress/members/john_carney/412407,C.,Rep. John Carney [D-DE0],,,N00030736,53658,"Carney, John (Rep.) [D-DE0]",JohnCarneyde,RepJohnCarney,,[113],True,Representative for Delaware At Large,0,2015-01-03,43006,,Democrat,412407,202-225-4165,representative,Representative,,,2013-01-03,DE,Rep.,Representative,http://johncarney.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539400,444749,+,Yea,116058,S001186,1965-10-10,61775,Steve,male,Male,412408,Southerland,https://www.govtrack.us/congress/members/steve_southerland/412408,,Rep. Steve Southerland [R-FL2],,,N00031204,124329,"Southerland, Steve (Rep.) [R-FL2]",Rep_Southerland,RepSteveSoutherland,,[113],True,Representative for Florida's 2nd congressional district,2,2015-01-03,43007,,Republican,412408,202-225-5235,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://southerland.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539348,444749,+,Yea,116058,N000185,1951-05-26,1033683,Richard,male,Male,412409,Nugent,https://www.govtrack.us/congress/members/richard_nugent/412409,B.,Rep. Richard Nugent [R-FL11],,,N00032441,124333,"Nugent, Richard (Rep.) [R-FL11]",RepRichNugent,RepRichNugent,,[113],True,Representative for Florida's 11th congressional district,11,2015-01-03,43008,,Republican,412409,202-225-1002,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://nugent.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539627,444750,-,Nay,116058,W000806,1949-04-27,30504,Daniel,male,Male,412410,Webster,https://www.govtrack.us/congress/members/daniel_webster/412410,,Rep. Daniel Webster [R-FL10],,,N00026335,24302,"Webster, Daniel (Rep.) [R-FL10]",RepWebster,repdanwebster,,[113],True,Representative for Florida's 10th congressional district,10,2015-01-03,43009,,Republican,412410,202-225-2176,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://webster.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539379,444749,+,Yea,116058,R000593,1959-10-18,62532,Dennis,male,Male,412411,Ross,https://www.govtrack.us/congress/members/dennis_ross/412411,A.,Rep. Dennis Ross [R-FL15],,,N00030645,12813,"Ross, Dennis (Rep.) [R-FL15]",RepDennisRoss,RepDennisRoss,,[113],True,Representative for Florida's 15th congressional district,15,2015-01-03,43010,,Republican,412411,202-225-1252,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://dennisross.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539630,444750,-,Nay,116058,W000808,1942-11-05,87016,Frederica,female,Female,412412,Wilson,https://www.govtrack.us/congress/members/frederica_wilson/412412,S.,Rep. Frederica Wilson [D-FL24],,,N00030650,17319,"Wilson, Frederica (Rep.) [D-FL24]",RepWilson,repfredericawilson,,[113],True,Representative for Florida's 24th congressional district,24,2015-01-03,43011,,Democrat,412412,202-225-4506,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://wilson.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539422,444749,+,Yea,116058,W000810,1970-02-11,623342,Rob,male,Male,412416,Woodall,https://www.govtrack.us/congress/members/rob_woodall/412416,,Rep. Rob Woodall [R-GA7],,,N00032416,122251,"Woodall, Rob (Rep.) [R-GA7]",,RobWoodallGA07,,[113],True,Representative for Georgia's 7th congressional district,7,2015-01-03,43012,,Republican,412416,202-225-4272,representative,Representative,,,2013-01-03,GA,Rep.,Representative,http://woodall.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539599,444750,-,Nay,116058,S001189,1969-12-10,623344,Austin,male,Male,412417,Scott,https://www.govtrack.us/congress/members/austin_scott/412417,,Rep. Austin Scott [R-GA8],,,N00032457,11812,"Scott, Austin (Rep.) [R-GA8]",AustinScottGA08,RepAustinScott,,[113],True,Representative for Georgia's 8th congressional district,8,2015-01-03,43013,,Republican,412417,202-225-6531,representative,Representative,,,2013-01-03,GA,Rep.,Representative,http://austinscott.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539502,444750,-,Nay,116058,H001050,1951-05-04,61258,Colleen,female,Female,412418,Hanabusa,https://www.govtrack.us/congress/members/colleen_hanabusa/412418,W.,Rep. Colleen Hanabusa [D-HI1],,,N00025881,17745,"Hanabusa, Colleen (Rep.) [D-HI1]",RepHanabusa,rephanabusa,,[113],True,Representative for Hawaii's 1st congressional district,1,2015-01-03,43014,,Democrat,412418,202-225-2726,representative,Representative,,,2013-01-03,HI,Rep.,Representative,http://hanabusa.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539527,444750,-,Nay,116058,L000573,1967-12-08,94987,Raúl,male,Male,412419,Labrador,https://www.govtrack.us/congress/members/raul_labrador/412419,R.,Rep. Raúl Labrador [R-ID1],,,N00031377,57391,"Labrador, Raúl (Rep.) [R-ID1]",Raul_Labrador,RepLabrador,,[113],True,Representative for Idaho's 1st congressional district,1,2015-01-03,43015,,Republican,412419,202-225-6611,representative,Representative,,,2013-01-03,ID,Rep.,Representative,http://labrador.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539314,444749,+,Yea,116058,K000378,1978-02-27,62573,Adam,male,Male,412421,Kinzinger,https://www.govtrack.us/congress/members/adam_kinzinger/412421,,Rep. Adam Kinzinger [R-IL16],,,N00030667,116559,"Kinzinger, Adam (Rep.) [R-IL16]",RepKinzinger,RepAdamKinzinger,,[113],True,Representative for Illinois's 16th congressional district,16,2015-01-03,43016,,Republican,412421,202-225-3635,representative,Representative,,,2013-01-03,IL,Rep.,Representative,http://kinzinger.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539302,444749,+,Yea,116058,H001059,1966-03-01,62575,Randy,male,Male,412422,Hultgren,https://www.govtrack.us/congress/members/randy_hultgren/412422,,Rep. Randy Hultgren [R-IL14],,,N00031104,18199,"Hultgren, Randy (Rep.) [R-IL14]",RepHultgren,rephultgren,,[113],True,Representative for Illinois's 14th congressional district,14,2015-01-03,43017,,Republican,412422,202-225-2976,representative,Representative,,,2013-01-03,IL,Rep.,Representative,http://hultgren.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539375,444749,+,Yea,116058,R000592,1970-02-09,61832,Todd,male,Male,412426,Rokita,https://www.govtrack.us/congress/members/todd_rokita/412426,,Rep. Todd Rokita [R-IN4],,,N00031741,34167,"Rokita, Todd (Rep.) [R-IN4]",ToddRokita,reptoddrokita,,[113],True,Representative for Indiana's 4th congressional district,4,2015-01-03,43018,,Republican,412426,202-225-5037,representative,Representative,,,2013-01-03,IN,Rep.,Representative,http://rokita.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539229,444749,+,Yea,116058,B001275,1962-05-31,61837,Larry,male,Male,412427,Bucshon,https://www.govtrack.us/congress/members/larry_bucshon/412427,,Rep. Larry Bucshon [R-IN8],,,N00031227,120335,"Bucshon, Larry (Rep.) [R-IN8]",RepLarryBucshon,RepLarryBucshon,,[113],True,Representative for Indiana's 8th congressional district,8,2015-01-03,43019,,Republican,412427,202-225-4636,representative,Representative,,,2013-01-03,IN,Rep.,Representative,http://bucshon.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539426,444749,+,Yea,116058,Y000064,1972-08-24,1033743,Todd,male,Male,412428,Young,https://www.govtrack.us/congress/members/todd_young/412428,C.,Rep. Todd Young [R-IN9],,,N00030670,120345,"Young, Todd (Rep.) [R-IN9]",RepToddYoung,RepToddYoung,,[113],True,Representative for Indiana's 9th congressional district,9,2015-01-03,43020,,Republican,412428,202-225-5315,representative,Representative,,,2013-01-03,IN,Rep.,Representative,http://toddyoung.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539509,444750,-,Nay,116058,H001057,1968-11-11,86444,Tim,male,Male,412429,Huelskamp,https://www.govtrack.us/congress/members/tim_huelskamp/412429,,Rep. Tim Huelskamp [R-KS1],,,N00027649,12571,"Huelskamp, Tim (Rep.) [R-KS1]",CongHuelskamp,congressmanhuelskamp,,[113],True,Representative for Kansas's 1st congressional district,1,2015-01-03,43021,,Republican,412429,202-225-2715,representative,Representative,,,2013-01-03,KS,Rep.,Representative,http://huelskamp.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539423,444749,+,Yea,116058,Y000063,1976-01-08,61843,Kevin,male,Male,412430,Yoder,https://www.govtrack.us/congress/members/kevin_yoder/412430,,Rep. Kevin Yoder [R-KS3],,,N00031502,34433,"Yoder, Kevin (Rep.) [R-KS3]",RepKevinYoder,RepYoder,,[113],True,Representative for Kansas's 3rd congressional district,3,2015-01-03,43022,,Republican,412430,202-225-2865,representative,Representative,,,2013-01-03,KS,Rep.,Representative,http://yoder.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539579,444750,-,Nay,116058,P000602,1963-12-30,623387,Mike,male,Male,412431,Pompeo,https://www.govtrack.us/congress/members/mike_pompeo/412431,,Rep. Mike Pompeo [R-KS4],,,N00030744,125023,"Pompeo, Mike (Rep.) [R-KS4]",RepMikePompeo,congressmanpompeo,,[113],True,Representative for Kansas's 4th congressional district,4,2015-01-03,43023,,Republican,412431,202-225-6216,representative,Representative,,,2013-01-03,KS,Rep.,Representative,http://pompeo.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
